timestamp ,longitude ,latitude ,altitude ,RH ,Temperature ,iAQ-Core status ,CO2 ppm ,TVOC ppb ,PM 2.5 (ug/m3) ,PM 10 (ug/m3) 
2019-02-28 16:54:20,10.43745756233918,63.42224532907768,83.5,18.688965,25.208435,0,450,125,1,2
2019-02-28 16:55:31,10.436827308764538,63.42213073751864,84.699997,18.658447,25.208435,1,0,0,1,2
2019-02-28 16:56:46,10.436770012985024,63.42207344173914,86.900002,18.701172,25.218506,0,451,126,1,2
2019-02-28 16:58:02,10.437686745457231,63.42218803329817,97.5,18.603516,25.218506,0,457,127,1,2
2019-02-28 16:59:17,10.437686745457231,63.42207344173914,95.300003,18.670654000000003,25.218506,0,450,125,1,2
2019-02-28 17:00:28,10.437686745457231,63.42213073751864,99.099998,18.621826000000002,25.218506,0,458,128,1,2
2019-02-28 17:01:43,10.437514858118695,63.42213073751864,111.0,18.609619,25.228576999999998,0,461,128,1,2
2019-02-28 17:02:59,10.437572153898207,63.42218803329817,110.300003,18.640137,25.228576999999998,0,452,126,1,2
2019-02-28 17:04:14,10.437171083441612,63.42218803329817,104.599998,18.572998000000002,25.228576999999998,0,468,130,1,2
2019-02-28 17:05:25,10.437572153898207,63.42230262485718,95.5,18.572998000000002,25.228576999999998,0,450,125,1,2
2019-02-28 17:06:41,10.43728567500064,63.42235992063671,104.099998,18.719482,25.218506,0,463,129,1,2
2019-02-28 17:07:56,10.43745756233918,63.42218803329817,105.5,18.670654000000003,25.218506,0,452,126,1,2
2019-02-28 17:09:11,10.437400266559667,63.42218803329817,100.199997,18.701172,25.218506,0,452,126,1,2
2019-02-28 17:10:22,10.437629449677722,63.42241721641621,104.800003,18.804932,25.208435,0,451,126,1,2
2019-02-28 17:11:38,10.437686745457231,63.42230262485718,105.0,18.75,25.228576999999998,0,450,125,1,2
2019-02-28 17:12:53,10.437744041236746,63.42213073751864,107.599998,18.64624,25.228576999999998,0,459,128,1,2
2019-02-28 17:14:08,10.437744041236746,63.42207344173914,108.099998,19.40918,25.218506,0,531,148,1,2
2019-02-28 17:15:19,10.437629449677722,63.42218803329817,109.099998,18.701172,25.208435,0,450,125,1,2
2019-02-28 17:16:31,10.437514858118695,63.42235992063671,115.199997,18.688965,25.198364,0,451,126,1,2
2019-02-28 17:17:46,10.437400266559667,63.42241721641621,113.599998,18.878173999999998,25.208435,0,454,127,1,2
2019-02-28 17:19:01,10.437228379221127,63.42224532907768,126.199997,18.737793,25.218506,0,454,127,1,2
2019-02-28 17:20:17,10.43745756233918,63.42224532907768,122.400002,18.701172,25.218506,0,454,127,1,2
2019-02-28 17:21:28,10.437514858118695,63.42230262485718,121.5,18.682861,25.228576999999998,0,467,130,1,2
2019-02-28 17:22:43,10.437171083441612,63.42195885018011,122.0,18.688965,25.218506,0,450,125,1,2
2019-02-28 17:23:58,10.437342970780154,63.421901554400606,122.400002,18.579102,25.228576999999998,0,450,125,1,2
2019-02-28 17:25:14,10.437973224354801,63.42213073751864,71.300003,18.731689000000003,25.208435,0,456,127,1,2
2019-02-28 17:26:25,10.437514858118695,63.42224532907768,57.200001,18.64624,25.228576999999998,0,450,125,1,2
2019-02-28 17:27:37,10.437629449677722,63.42201614595964,58.5,18.621826000000002,25.218506,0,450,125,1,2
